"Mcg","Gvh","Alm","Mit","Erl","Pox","Vac","Nuc","Class"
39.95124793280112,54.56508459319227,34.98734007735574,25.498689312050445,5.,0.,51.49767167732617,22.000000000000004,1.
37.9868403816261,62.498007360699624,37.43075962941396,25.98158837753584,5.,0.,49.990173815059286,22.,1.
37.99365874135174,58.94358901292102,34.,21.21326414879766,5.,0.,49.992043572408335,22.,1.
43.90552316991268,63.48238454471782,34.98635894666475,25.49516411795329,5.,0.,47.437213656375796,22.,1.
37.497398021611886,58.93224025017415,35.99065726419046,20.010841419593277,5.,0.,51.992037020543336,22.000000000000004,1.
42.73950255321179,58.436623194041104,34.49637796598701,23.986488231258953,5.,0.,53.93131777468298,22.000000000000004,1.
37.,56.34063560661865,36.462039749213645,21.34299903767961,5.,0.,51.,24.445465260527897,1.
37.987138229825284,53.46129900267485,33.49692592126365,21.237112052846165,5.,0.,51.99724249802889,22.,1.
39.44432041640602,56.4927274701171,33.497050794079996,20.000020755922876,5.,0.,52.478886840564186,22.,1.
37.496689926665084,64.45660443914437,33.49879665514429,20.615831109351085,5.,0.,51.,22.,1.
47.47655579954005,7.799311080307315,34.98864145335257,23.465630546099217,5.,0.,5.000000000000001,23.475954736558638,1.
42.42679586924356,4.481464113715512,36.42954755587992,24.46506404238679,5.,0.,5.,22.,1.
38.34712640702442,4.899122032199749,3.469324015581266,16.61365075637695,5.,0.,49.99092667893319,25.38460525304633,1.
43.99290047663439,50.340760440721866,3.,17.493497017363982,5.,0.,51.00000000000001,22.,1.
40.95936595784846,46.440612981342,3.0000000000000004,18.494006587403625,5.,0.,51.49764114378215,26.115949888091183,1.
43.98988896242767,50.168492576706896,3.0000000000000004,17.495022633783947,5.,0.,50.99999999999999,21.999999999999996,1.
45.994085096202205,58.96718401807122,3.87309054772264,19.779131605068024,5.,0.,49.99036815649834,22.,1.
41.95340370777693,52.94805870474764,3.,17.994723578175805,5.,0.,51.49785282475334,26.185657946067884,1.
36.721546299620314,39.803749863598185,33.49656574498904,17.97383480424208,5.000000000000001,0.,54.49776353155279,26.499230122285486,1.
44.42978321190817,43.49973504581419,33.985325586606265,23.996621614406575,5.,0.,54.,24.461852057264117,1.
42.,47.388593839599004,35.87483886587789,19.387993079122204,5.000000000000001,0.,51.44841650533559,26.496377734307472,1.
40.472263025024155,40.39765527897198,33.,19.904334787436646,5.,0.,53.497874620075564,26.498814345927165,1.
40.47324528204567,40.42522435430406,33.,19.94951809935725,5.,0.,52.99424449510602,26.496035595412856,1.
42.99138856388302,42.482130611832815,30.94015158252045,18.89901813467361,5.,0.,51.44573253071609,24.419158511041914,1.
44.90300255533367,46.4421587076517,38.99278965800398,19.86711789203918,5.,0.,52.49395224734498,24.37367596379741,1.
47.200853114248034,47.372526809644825,34.467607251573845,14.922051959342454,5.,0.,52.99703600776635,24.490420466099238,1.
41.49859006844983,45.99763123753799,35.43851909167812,14.889012885836099,5.,0.,52.478822536471185,30.842664557069984,1.
46.37725214705043,47.3709194714956,32.4963632587592,21.728845517253678,5.,0.,54.,24.42510730409336,1.
45.48651385909745,49.23833541425263,36.84336921997307,17.996404032414333,4.999999999999999,0.,50.91623346865516,28.980031125028212,1.
42.4985258739176,45.96564182450984,34.48208566356335,21.239793351519758,5.,0.,52.99322395230963,24.373848150972556,1.
45.48411763214477,48.298718216879735,34.49632942445193,15.994689057790195,5.,0.,52.99071040526996,27.,1.
42.497059062228715,42.47449905083852,34.970894969175674,17.49306388747015,4.999999999999999,0.,53.99999999999999,28.972284947076457,1.
38.35229370001105,37.82222452369595,31.991721329404115,16.499945549953154,4.999999999999999,0.,54.99097242131538,24.408652006476338,1.
40.48380130071753,49.67692700256728,33.499064514657725,17.49887019286751,5.000000000000001,0.,51.478892760340486,24.493466569921857,1.
36.68236144464471,44.497709830375705,35.968799893651024,15.465366794048476,5.,0.,49.49491733813596,24.373744949233078,1.
34.73552244755454,45.970303289082395,34.48591330842911,16.498626175944118,5.,0.,53.498362356364424,24.37219492818441,1.
39.98733922466528,49.907391258591225,35.43787822645275,16.495919566178443,5.,0.,53.49897304612556,24.375504204161402,1.
40.48443313994318,38.135257066772,33.,19.98494251104772,5.,0.,50.471030610526185,24.420156727331523,1.
45.38050103294385,49.26985226003376,33.98684559985605,19.796083388620012,5.,0.,55.499115708119476,24.396642481337018,1.
45.458167688689656,36.96118461166096,33.49920550884873,14.868599164967673,5.000000000000001,0.,52.99259134387576,24.41902183865026,1.
42.499471302591985,44.49746603281868,34.97234281595283,14.42102968362926,5.,0.,50.94414895023944,24.456733115945724,1.
44.93228624937059,43.497130152605905,38.734878288473,17.,5.,0.,50.91434847444006,31.995985558452364,1.
39.42506220909831,47.44101673816082,35.907299150909886,17.493307471462316,5.,0.,52.4787870113649,27.,1.
38.885926512720815,38.34829553853629,35.46333687933702,15.975539519346341,5.,0.,54.49995439739213,31.177105416492523,1.
40.472493129454776,44.989191431566184,33.,17.49448933938457,5.,0.,53.499216811703704,24.399640133801093,1.
47.84736699016564,44.,33.98552819770158,17.99211697714461,5.000000000000001,0.,52.480069737815725,27.,1.
43.9547385731602,42.47619778354,37.767989895911256,17.492859115743457,5.,0.,54.,24.450933207923608,1.
36.193276820785115,47.493256708622,35.43865095570111,17.493696089918327,5.,0.,49.84087135087306,28.943796487883517,1.
42.00000000000001,47.371441621921896,33.,16.492427057757922,5.,0.,54.,24.436332656164964,1.
44.43402111014535,42.49075717195167,39.100761590717184,17.493112591164177,5.,0.,53.497761585145355,24.479836058761176,1.
39.95269324802748,40.36682525436143,34.47241915165271,15.471757182787542,5.,0.,54.,24.418089764332578,1.
3.9999999999999996,47.958461650575614,42.,14.866740280625356,5.,0.,49.41617046887848,25.495574890626166,1.
4.,43.99432398107043,38.9147613613076,23.85814687489995,5.,0.,52.478586441535995,23.924509420359215,1.
4.481659030429324,45.98971017171782,43.48273086730208,15.447812588110477,5.000000000000001,0.,53.49821009927237,28.86959673238144,1.
44.85096788045942,41.49931646116919,27.12965675895164,18.388510333622147,5.,0.,4.491128202523256,26.728942137358903,1.
35.333317513170414,36.498026414233514,33.49638240313916,20.999451836508122,5.,0.,53.99513411540352,26.000000000000004,1.
35.3548037410831,36.499673319426535,33.496739131982785,20.957074906839523,5.,0.,53.48692017637572,26.,1.
37.96581157263617,38.44230226332523,31.4241775769379,19.97713050702744,5.,0.,51.91383541194097,23.918676338737185,1.
29.417659289895198,42.17350002981273,34.98841814322358,22.257569314829794,5.,0.,51.993667296866924,26.,1.
28.44699490608894,35.49929109194885,27.411224037405745,18.493612741318252,5.,0.,50.302524491269295,23.951462770612743,1.
37.09962653041991,38.45730626541871,35.49409045274042,18.497408398204787,5.000000000000001,0.,54.49868677183333,28.427457802097646,1.
33.47165059682561,33.99921493425589,32.47242620410773,17.46275703444686,5.,0.,55.49893983814235,23.988389760962868,1.
32.,40.259006690259056,36.4291408888831,16.35490015766246,5.,0.,49.74946925704407,23.928574571587845,1.
29.934063009848707,41.601208492974166,34.99790590542193,17.43680662940703,4.999999999999999,0.,53.99307184330097,23.948139168674174,1.
35.366388746582174,34.46793925108348,33.49794005514517,20.916177013820516,5.,0.,50.84735006693931,23.932972241585794,1.
34.43862510248037,43.08093634597181,36.43406767354245,18.497984449158217,5.,0.,52.97353142911216,26.49740806907139,1.
33.95887532180898,34.46744019879088,35.947221046111444,16.904288228308985,5.,0.,55.,30.594152789710673,1.
35.36879694826271,40.98018572796528,33.49998623869499,18.49464445000692,5.,0.,53.99427008370418,23.92611776455807,1.
38.638984520012386,38.418984760725934,38.295460249581005,18.49341904256155,5.,0.,54.497708356808815,23.917415149264507,1.
34.91498728300999,36.49672611778986,34.98951687823111,16.411776342049908,5.,0.,54.49773134851688,23.9860726639927,1.
32.,32.33890639501669,31.401974159991802,12.76411487286002,5.,0.,53.48226658193602,23.969691699232047,1.
4.472263964956031,48.99526361151263,43.486373813881045,13.490739008228669,5.000000000000001,0.,48.83773448024823,28.43109209086978,1.
4.472946882535531,56.703245029470324,43.4993697001527,13.000000000000002,4.999999999999999,0.,44.99999999999999,28.290959997794488,1.
65.49839309166663,57.922571578896324,36.41728507392826,2.4730487175688864,5.000000000000001,0.,59.44751214003156,24.978492597184804,1.
65.,63.4976322092943,37.99230495013324,6.4879562114523655,5.000000000000001,0.,54.45369624169247,27.499572984002334,1.
63.9922121466048,62.99094365962047,40.49088396528931,8.817254035289329,5.000000000000001,0.,55.47994454499319,27.497007748578,1.
58.25022540048641,57.926242939341165,39.,5.4704812680383075,7.071664684434007,0.,55.991082941735854,26.466156113641908,1.
41.709442279617555,48.85486689834642,31.87761667291816,32.,5.,0.,52.485491751647075,22.,1.
44.443645941729784,46.870998748825784,36.98943519618523,26.540575141993607,5.000000000000001,0.,51.44339534219843,23.918729681139805,1.
42.81956898800942,39.91635566629136,33.989894114321615,27.206107380074084,5.000000000000001,0.,53.497814273517164,23.925667217009774,1.
42.81412943602486,39.89552781004461,33.989957999160694,27.28692364133184,5.,0.,52.99613884531517,23.93753505626097,1.
45.47854883782996,41.989277605904476,31.90946553669987,25.972696216721545,5.,0.,51.45004216497223,22.,1.
47.49778706528768,45.97910279992005,39.75851991924863,27.12932019290635,5.,0.,52.488027487619696,22.,1.
52.26553245831911,47.96829919794883,33.98535472272327,28.882978082050016,5.,0.,52.479920196459595,22.,1.
48.96553762781154,46.869648749932765,33.49760201120242,29.393904397630905,5.,0.,54.,22.000000000000004,1.
45.989241124552365,49.65871679228026,36.48178312608235,29.941292934681414,5.,0.,53.498622867470004,26.374144404941397,1.
44.96064423579314,35.09488620073336,37.91313995119789,32.,5.000000000000001,0.,52.99763286959982,22.,1.
44.96177493660731,45.494991574629225,35.4975966386174,28.858209382637934,5.,0.,52.99847959879536,21.999999999999996,1.
44.96260697294353,41.98837117278026,35.98699824891386,24.46987685767563,5.,0.,54.,26.37698848000187,1.
50.942465059973294,38.908005249952105,35.49651470932772,30.463708546329563,5.,0.,52.4853104175112,21.999999999999996,1.
42.88189577590773,37.74448758044488,33.99320500322186,27.34973930393857,5.,0.,50.385655262871595,22.,1.
47.99753433667223,48.77046297182613,35.,27.410641312669966,5.,0.,55.487498853698455,22.,1.
42.843033653267895,44.48246019592323,33.98570949025478,24.799593192222908,5.,0.,53.49767179083644,22.000000000000004,1.
50.471808464848195,43.49764367839663,35.,25.20045627040942,5.,0.,52.490109764902485,24.385515669622748,1.
42.473721562597646,42.49764894257607,32.947240165642356,33.474725408084,5.,0.,52.990660678190956,21.999999999999996,1.
47.99416664625084,36.589924416569204,38.860114380241185,27.874305629122006,5.,0.,54.,21.999999999999996,1.
46.49746446589034,41.98876774089423,38.935685009027964,24.030844835297554,5.,0.,53.99999999999999,22.000000000000004,1.
47.,41.9999960739818,40.187196063661425,24.210782839539334,5.,0.,53.499665417683154,22.,1.
48.997638279538975,44.4761117653253,37.88356582060152,33.94135694842516,5.,0.,51.45469394198457,21.999999999999996,1.
37.47730636279381,35.990694983904305,39.384974419168785,22.496515685937084,5.,0.,48.48820181935392,28.455295833733693,1.
37.47323224662783,35.99860837272168,39.54296068059972,22.497524961366935,4.999999999999999,0.,47.843968925532266,28.437326963089156,1.
34.468178551301385,41.538055836577726,46.4991765351201,22.,5.,0.,48.43036945646189,31.999945414258356,1.
39.369974271970065,37.93730210246859,41.856178886738135,19.906440088775717,5.000000000000001,0.,48.84284475997302,30.999999999999996,1.
43.05107884567424,36.49609751454389,44.432185442007125,21.496438140110683,5.,0.,44.98947176024013,32.48077989435287,1.
37.47064500322121,33.98906087319015,39.3841865899973,22.496755218632174,5.,0.,45.49270746634066,26.131889891110532,1.
41.847925791446926,38.79436822324648,45.99233363975057,19.34218398458637,5.,0.,45.96420422854652,33.890190973813695,1.
36.,33.9939417825505,42.274313747295984,18.401871956008367,5.,0.,49.27387279467725,33.448190940716145,1.
39.433107494981776,52.96597443892196,33.65626378545555,26.592579859194913,5.,0.,49.99142153951716,23.932469381173902,1.
31.69680522676557,51.94086512298583,32.38475007523374,28.852010471378055,5.,0.,49.99085997684833,23.946886155896582,1.
43.44600416863864,52.97401507176167,30.46324249210396,29.41007360105805,5.,0.,52.48228343318951,22.000000000000004,1.
40.89363063715452,55.992099345492264,33.26477371262747,29.949719594709144,5.,0.,51.99045101960064,26.126843351847782,1.
41.25547307330298,57.94318597940047,33.22771197420016,33.49526493098121,5.,0.,49.990419721771005,22.,1.
39.88876822725949,51.41012986056756,32.31427332858404,28.846294324304715,5.,0.,51.498757011792584,22.,1.
37.98816685617592,58.88137901545538,34.96890142938578,29.483144931505876,5.,0.,49.99907702515735,21.999999999999996,1.
37.987902686834786,55.49965035589896,31.40203893159597,24.997962312186182,5.,0.,49.99219768661518,21.999999999999996,1.
42.76411648465811,55.00000000000001,31.966889100588737,27.129689756689334,5.,0.,53.98872977623893,22.000000000000004,1.
37.987497120037794,50.30296284476793,30.942906473833382,24.41472452888822,5.,0.,51.99950769752947,22.,1.
37.499199233438645,48.353836771185215,29.992047807937738,33.47020262096764,5.,0.,51.497925789950386,22.,1.
39.43510363252742,52.97645446175045,30.97177559543234,22.67782871593402,4.999999999999999,0.,52.49576294727702,22.,1.
40.47378355801773,43.55670960502226,35.93138755155253,22.498522608548967,5.,0.,50.999137696808354,26.000000000000004,1.
40.48493643362629,43.76360676662777,35.955959129011376,22.494447854777956,5.,0.,50.490331010610774,26.,1.
42.98941257152794,45.906103275310045,33.65927128256623,21.494497705285468,5.,0.,49.,23.924043314524695,1.
44.90267970402992,49.99108659915335,41.9082081804109,22.496786059705798,5.,0.,49.990383944332805,23.954925694021014,1.
47.303728297455294,51.00000000000001,37.470667705974876,16.926375284751003,5.,0.,50.48660611764673,23.984290850802996,1.
41.497549413489565,49.49772413887867,38.49784243537796,16.916814730677373,5.,0.,49.99770012680699,30.45678338426842,1.
33.74854666568228,49.99160825009603,37.492911730425135,23.94993057975993,5.,0.,49.,26.,1.
46.30560132407989,51.00000000000001,35.327369504228955,24.45660814962484,5.,0.,51.4530545987718,23.918398474686462,1.
43.47438266887808,53.92839868422331,38.49677244493604,24.840491646987783,5.,0.,50.987424119240515,28.40977210463692,1.
45.3652050126459,52.962303347769634,39.99237146914448,20.44947693300184,5.,0.,48.49938687175604,28.466262825377783,1.
43.95460099238959,55.96226973272729,38.49970176158153,27.881728460986306,5.,0.,49.,23.916578479019712,1.
42.49858671187198,49.48050340931633,37.489114154117615,23.97368876051042,5.,0.,50.48803639083697,23.928566100815946,1.
45.36682373375639,51.99476074792688,37.479605257413354,18.400646042029372,5.,0.,50.4967372007323,26.49529272860699,1.
40.48702006627876,56.715833649628564,39.987498053490285,24.406598838345673,5.,0.,49.,23.92112114380281,1.
37.24496803690862,49.99224120709569,42.39790613414978,22.,5.,0.,50.99193224960578,29.396093682151168,1.
42.49725998071015,45.953551186147536,37.989302664823015,19.941790479049978,5.000000000000001,0.,51.49114740568763,28.490450387837363,1.
40.49933009292887,53.476691431005655,36.42713332430671,19.99710830941189,5.,0.,49.,23.98005008216102,1.
36.69058672209056,47.90618025505729,39.,17.75584994228338,5.,0.,46.958301237788234,23.91768978593329,1.
34.3027742362556,49.49556897772875,37.47086880284003,18.930106232763137,5.,0.,50.99723847073199,23.929706134795218,1.
39.95872392647024,53.4434014718816,38.49676607482681,18.9501736673621,5.,0.,50.99215337948904,23.96477342171438,1.
45.37958004524035,52.96860291173381,36.94633459286969,22.49847005742202,5.000000000000001,0.,52.9911206720244,23.921938442674293,1.
49.54142734714787,51.99106601363223,38.49687808795734,19.911623194151247,5.,0.,50.478411275255056,23.916557159791356,1.
42.49860972160725,47.96391628133783,37.98843347820006,16.520270959703613,5.,0.,48.49833581602665,23.9343767636592,1.
44.99510114739945,46.844802551757425,41.89677589417299,19.4151453767346,5.,0.,48.49761865396896,31.105154609858822,1.
39.43954713157643,51.,39.,19.92407350666073,5.,0.,49.99582973860931,26.496625623972797,1.
40.472832941443556,48.448845790434774,35.89617888882094,19.901474860131593,5.,0.,50.97178704459528,23.956663701173202,1.
47.889932479784584,47.418708091568035,36.97484390400483,20.47452446968581,5.,0.,49.99194121592241,26.49530087695284,1.
43.96407549692383,45.79293654279496,40.97101508275649,19.90876130991859,5.,0.,51.46649085416196,23.92380331684887,1.
36.15151497157708,50.99999999999999,38.49877874773068,19.904031930992687,5.,0.,47.47862501072211,28.390554392400333,1.
41.99999999999999,51.,35.93479331132039,18.766413759831146,5.,0.,51.44637656133995,23.936665389046965,1.
44.46355138956629,45.72876115220558,42.45886332731777,19.919282681530053,5.,0.,50.998915912799305,23.925171440856772,1.
46.39482401179115,48.455296231316886,39.991207715477685,28.274952370280257,5.,0.,48.99999999999999,23.922183994968023,1.
40.730383129322135,8.864094538178579,37.48883947233196,21.9781832560372,5.,0.,5.,23.465234770447452,1.
39.,37.,33.,23.,5.,0.,52.497662527801864,26.,1.
41.49838682272121,38.95216095150998,30.970896617480896,21.999121469583542,5.,0.,50.970348330605006,23.96876033350705,1.
32.59762584091983,42.68458606722618,34.48979142563439,24.487685905324504,4.999999999999999,0.,50.99109033957307,26.000000000000004,1.
40.47530714171509,32.32322223719643,33.,23.,5.,0.,45.74995986975128,26.,1.
40.951190603675755,32.341114632876824,36.90085798424484,27.15590363831398,5.,0.,52.49858783536182,23.926182197871903,1.
40.978518853916256,42.461141731064004,34.475537084185326,24.4682531479636,5.,0.,52.498203048812,23.965779244524104,1.
40.958790259126616,38.97217866771986,34.97110106889666,20.34711814417014,5.000000000000001,0.,53.499386011003345,28.494109512323526,1.
36.98158067795505,34.417649258734905,31.98461911169081,19.39718459332861,5.,0.,54.4830877896044,23.943877614372163,1.
35.38314070722498,40.82870054040323,35.89249709763328,18.141437524310916,5.,0.,48.92917184630625,23.916527947330273,1.
33.47343734362527,42.34825092080206,34.498512376138834,19.18527813191834,5.,0.,52.99999999999999,23.95449492742901,1.
39.,34.94326328790358,32.99999999999999,23.,5.,0.,49.922316308109735,23.917195122090448,1.
43.815603212908414,33.86740646900593,33.49632307320623,17.7725136582431,5.000000000000001,0.,52.49998463751012,23.946004660946127,1.
40.9592093943547,40.845476938239656,34.9548581094475,17.013501437911806,5.,0.,50.43808107945996,23.934551153677173,1.
37.9994276494477,43.454411668793696,35.89311815901429,20.417326550206838,5.,0.,51.99111235127617,26.49530955611604,1.
37.47703014444971,34.94323909788561,35.43587555180871,18.8892137967417,5.,0.,53.99075272486631,30.96216516422097,1.
39.,41.26062530149338,33.,20.405914203579123,5.,0.,53.00000000000001,23.98575735458093,1.
46.04023798355324,40.3554767354008,33.98598673919378,20.937888381054364,5.,0.,51.99248455628645,26.499680341759564,1.
38.496876061744175,39.422717725542746,31.99344251923668,28.478999469120414,5.000000000000001,0.,52.49840202381487,23.92823614050216,1.
43.71733326598556,33.94017341078402,37.73266424359279,23.498740636027804,5.,0.,53.49766358168766,23.916533500931653,1.
42.425988782678765,38.97111546980689,37.67247283085303,20.36643711073349,5.,0.,53.49988536547647,23.934038603418976,1.
40.49845322275327,43.50233434829626,33.,19.25748051222569,5.,0.,53.49801035236986,23.916791106766127,1.
42.8692820309215,38.95253969729262,39.01060913744311,20.43417895041231,5.,0.,53.00000000000001,23.921295470421942,1.
38.49926345769016,37.,34.47140236839627,18.472157155834587,5.,0.,53.49876627071998,23.923286752926384,1.
41.43854656535766,38.995682423817,30.962203339054398,21.98535186260201,5.,0.,50.480825150746526,23.96043330016206,1.
32.45376404698944,42.5872222037021,34.480354685134586,24.462264039427154,5.,0.,50.499028889930315,26.,1.
40.491549105423616,32.32561909664524,33.,23.000000000000004,5.,0.,45.0333491002826,26.000000000000004,1.
40.995976534671556,32.22237136513312,36.962865248297476,27.20054591315108,4.999999999999999,0.,52.,23.937072637990376,1.
40.956178682267975,42.49315845939766,34.47823670931393,24.49122010914283,4.999999999999999,0.,52.,23.92556760189862,1.
40.96857522322458,38.956707849808595,34.994401463425305,20.399910533999268,5.,0.,52.99552187354672,28.49047007282128,1.
46.74890899488211,35.992347165402975,34.482396695086614,25.856604959408223,5.,0.,51.49874880422168,23.93710347885996,1.
36.96323219882258,34.420120331476944,31.98440450816969,19.2741523856297,5.,0.,53.96590204030863,23.99457429168809,1.
35.40231732634872,40.87786868193592,35.90706136385872,18.342524154050565,5.,0.,48.479565096501034,23.982126596720445,1.
33.49781424221129,42.18751137168605,34.47882054186449,19.22657510106726,5.,0.,52.49763621239907,23.917271191693676,1.
39.,34.9499893007908,33.,23.,5.,0.,49.44816234963429,23.920087521374064,1.
43.7299849038002,33.86982960579569,33.49905023207143,17.29169510833254,5.,0.,52.00000000000001,23.924462200019033,1.
40.95133024616955,40.96474831057998,34.94473857829798,16.62011180383704,5.,0.,49.99924017282105,23.94551107218951,1.
37.99096820309146,43.44428443520413,35.95747200863288,20.35365479888135,5.,0.,51.49848419589324,26.49615361643218,1.
37.474899874338874,34.94561513882551,35.41466328609713,18.892117219218097,5.,0.,53.48034363686728,30.706355026789886,1.
39.,41.26908472160278,33.,20.451469540299815,5.,0.,52.4979124082029,23.980390830541985,1.
45.9303261445846,40.49084914833075,33.997871132173294,20.92729339968653,5.000000000000001,0.,51.49845195453318,26.49646615739855,1.
38.497012819668974,39.4246094729822,31.992180153507313,28.414446341270242,5.,0.,52.,23.98553393134415,1.
43.786816205146735,33.999943914262936,37.913370098704895,23.494714236753723,5.,0.,52.99411118338543,23.988797646619975,1.
42.363171161683724,38.965983026587494,37.67370653219632,20.39101885464912,5.000000000000001,0.,52.996528397715764,23.93004580196137,1.
40.47308461491704,43.50931293676018,33.00000000000001,19.417462973726835,5.,0.,52.996349398210704,23.932958472862683,1.
42.95685231812219,38.95076501734944,39.34440503245263,20.454035679942727,5.,0.,52.49779749857065,23.945884939380647,1.
38.49839511636705,37.,34.489750715927265,17.995043625586653,4.999999999999999,0.,52.99056582825947,23.973072671835446,1.
48.44790431103357,45.77577002346101,32.35003659298894,16.773161387844517,5.,0.,50.481961248474576,22.,1.
47.38776156204018,45.81395761418044,30.46806440973865,23.81530027234433,4.999999999999999,0.,51.44037413824955,22.,1.
42.98917037405629,34.01655440753672,30.95289145545988,21.977304990904454,5.,0.,43.82939324082528,23.921071263269596,1.
43.497147210357305,44.43019581312586,32.34684830921227,23.368697392569814,5.,0.,50.478845226610424,22.,1.
46.45026491095379,46.682407529672716,32.31107225953021,17.951038259487284,5.,0.,50.492769035331335,24.391361805958077,1.
43.497318814710674,40.99999999999999,32.87306126237506,19.44323205801964,5.,0.,51.44108309233261,26.16138212368257,1.
49.437079993540735,37.88223013607242,32.44107417118959,24.976754671563086,5.,0.,49.99183872379933,22.,1.
39.2670719696331,36.3048778475154,29.99659192142579,18.331639946196688,5.,0.,52.414882859632094,22.,1.
41.46366478445334,48.46215623162463,31.405406156375136,19.47323153301257,5.,0.,49.00000000000001,22.,1.
41.46571542208617,36.79711602496934,30.938289888808093,21.99802833533238,5.,0.,47.991421980255254,22.,1.
46.46683641525635,35.86945274228542,31.400742270156094,16.668433123532196,5.000000000000001,0.,50.478448847648025,22.,1.
43.497298166026596,42.994781826364026,32.77413864873911,16.0186794894133,5.,0.,48.49952259468948,22.,1.
40.36460091719467,45.90965266834279,33.76819787857404,19.464556063810694,5.,0.,49.99943551251981,24.372116963091177,1.
41.42565005025091,43.492385602065596,30.9948649584486,19.466330884174944,5.,0.,50.96607040035667,21.999999999999996,1.
48.90371109237701,42.48748309404863,31.984716182972285,19.98753758277617,5.,0.,49.99023702757919,24.42073055088582,1.
40.89143030386114,41.49705929249451,29.98356036342296,27.445531306048593,5.,0.,50.477948527724465,22.,1.
44.992999100642024,41.,35.3268948462442,19.452370120749844,5.000000000000001,0.,51.44605263514848,22.,1.
42.99256253434924,45.86673735335289,30.940857171743243,18.35460896245867,5.000000000000001,0.,51.478974207752245,22.,1.
45.47649997197421,41.,37.2212747487275,19.462692493452288,5.000000000000001,0.,50.963196451758634,22.,1.
40.916936940045574,38.94964128742613,32.486357888129525,17.1692560060869,5.,0.,51.451534985240016,22.,1.
50.4500696324767,49.990143506581546,40.468459629239916,17.29977657038517,5.000000000000001,0.,51.49832655886229,22.,1.
52.76427562995794,50.97501434444784,38.97106153862525,24.459952979661807,5.,0.,51.,22.,1.
49.49827423682676,49.9994535919057,38.23699532604432,24.993746952182136,5.,0.,52.48426829521985,22.000000000000004,1.
46.48408500545331,52.85703147540539,41.466282729707075,25.41077735479913,5.000000000000001,0.,51.999873438360225,26.216054347998362,1.
51.46585088235651,47.48277159031585,45.991305992398864,18.685769446154644,5.,0.,48.974227089754464,22.,1.
48.49771878807411,51.94818474367358,42.95454639836099,20.910161578164892,5.,0.,49.48001427876147,26.129699408096258,1.
45.44590279800815,48.49744328131365,40.305169717967104,24.45417129157739,5.,0.,51.497580065076804,22.,1.
48.498829389539424,50.99822473070044,40.36133651272419,18.88986762120443,5.,0.,51.49780810783148,24.45802458705052,1.
43.27526630750184,55.60797951034476,42.95770941133169,24.93046551968161,4.999999999999999,0.,49.99371296078025,22.,1.
45.44007274549102,44.98782593134051,40.90141457780106,20.34871211150574,5.,0.,52.4894827292791,26.135108898282937,1.
43.37949954321175,52.39095624874356,39.117263077052584,20.44590747223525,5.000000000000001,0.,49.99180150015164,22.,1.
49.48509783562717,43.152520718598254,43.49976075020437,21.999747680327808,5.,0.,48.44794811189652,27.56906053199081,1.
42.71362904297119,52.393209944360656,41.441544720129485,19.478031715846924,5.000000000000001,0.,51.99130135133831,22.,1.
48.49937542448109,51.94199696475891,39.763459084722896,23.,5.,0.,53.91810737378867,22.,1.
52.831571985944464,50.993926524558276,41.44788866910184,20.388102896342012,5.,0.,51.497598970744654,22.,1.
45.450455964627835,46.9821661885308,40.95374138802965,16.624341306203583,5.,0.,49.47730420734527,21.999999999999996,1.
48.,45.90289241236237,45.,19.806053750949097,5.,0.,49.48415816752696,29.275901123147833,1.
42.144955016818145,49.99024209595093,41.95082610627958,20.351016422784944,5.,0.,50.99999999999999,24.37985225048635,1.
43.406418058131166,47.47782541654538,38.53925035947552,20.347835457338228,5.,0.,51.991030721338475,22.,1.
50.91354769653397,46.44273354949258,39.942527673367685,20.990047404904743,4.999999999999999,0.,51.,24.385984665924887,1.
46.99914376183543,44.88212526466842,43.99566442082364,20.379217044750142,5.,0.,52.4785670536621,22.000000000000004,1.
44.921951437043894,49.99076042756768,38.54708301302813,19.184612958278507,4.999999999999999,0.,52.49618071510203,22.,1.
47.497483895765825,44.96460476710861,45.498795198945984,20.351226405893826,5.,0.,51.99052839944027,22.,1.
49.478223861286686,47.48839524590241,42.95457459820285,28.83724876237236,5.000000000000001,0.,49.99496401688411,22.,1.
55.45219097554216,51.99338370530035,34.47108832722881,18.40232801910681,5.,0.,51.49853658901217,22.000000000000004,1.
48.92407038152592,58.03406828594778,37.47073910597092,11.96589046983901,5.,0.,52.99729691387287,21.999999999999996,1.
51.994156731366616,51.,33.96434693283645,19.313620221061765,5.,0.,52.998885862834115,22.,1.
53.99594480510487,48.45950196181741,41.16625163105652,13.970991584648843,5.,0.,49.43757397172303,22.,1.
50.96079403093712,52.96247709240665,38.436756727532284,15.981394241451035,5.000000000000001,0.,49.96550570724598,26.123807402944166,1.
47.77676614033145,49.47882365048051,36.,19.291634920801997,4.999999999999999,0.,51.99999999999999,22.000000000000004,1.
50.96328125330642,51.991621753388635,35.99999999999999,13.965945958578779,5.,0.,51.99999999999999,24.40034110837065,1.
47.99602911101531,45.90264506552444,36.49659355254949,15.495034334420362,4.999999999999999,0.,52.99067243139277,26.16862393136887,1.
45.968659787976954,53.463524624608596,34.99277341570688,15.356610558540005,4.999999999999999,0.,50.49384375563278,22.,1.
45.12657993101183,53.49898112487553,36.98673717239493,14.425108371095433,5.,0.,52.49767362714886,22.,1.
